episode,reward,avg_reward,loss,epsilon,learning_rate
330,143.8707186042944,174.99247342570007,0.6657764412127435,0.01,3.1354084239126246e-203
331,147.6228773459239,174.52060138111972,0.6756202412620187,0.01,7.838521059781562e-204
332,143.88979595277604,174.06894111890182,0.6912344667054713,0.01,1.9596302649453904e-204
333,150.54515213788056,173.67893775196754,0.6818853101283312,0.01,4.899075662363476e-205
334,143.87979691467822,173.23552207005676,0.6855180916525424,0.01,1.224768915590869e-205
335,147.36242340133228,172.8272968652344,0.6942368608526885,0.01,3.0619222889771725e-206
336,147.3981291801529,172.42076922508758,0.6860648107528686,0.01,7.654805722442931e-207
337,143.97926306573552,171.96319836778036,0.6790302059575916,0.01,1.9137014306107328e-207
338,144.18344403151912,171.5201403365381,0.684460998814553,0.01,4.784253576526832e-208
339,144.31216524819766,171.0893503582264,0.689144490774721,0.01,1.196063394131708e-208
